Wall time,Step,Value
1543826294.5993989,2454181,2.0
1543826386.1418192,2463768,1.0
1543826450.9549322,2470584,1.0
1543826643.1968236,2490414,1.0
1543826711.4578521,2497373,0.0
1543826711.4579778,2497477,1.0
1543826744.061916,2500677,1.0
1543826746.9947774,2500793,1.0
1543826771.3679302,2503291,1.0
1543826771.368076,2503337,0.0
1543826854.7283869,2511888,4.0
1543827003.5150957,2527573,4.0
1543827074.2024357,2535254,1.0
1543827080.4240143,2535903,1.0
1543827086.3420372,2536352,1.0
1543827089.3157616,2536734,0.0
1543827089.3158467,2536757,0.0
1543827157.252051,2543405,0.0
1543827190.0035157,2546835,0.0
1543827243.5338805,2552269,0.0
1543827356.2607117,2563824,0.0
1543827362.1816664,2564637,1.0
1543827415.4351902,2570165,4.0
1543827474.9867842,2576226,0.0
1543827477.8902686,2576529,2.0
1543827507.4877527,2579342,0.0
1543827513.3610163,2579997,0.0
1543827519.2352223,2580625,1.0
1543827534.1268268,2582162,0.0
1543827587.4981039,2587775,3.0
1543827637.8426402,2593014,2.0
1543827731.656475,2603536,3.0
1543827819.5551262,2612358,0.0
1543827819.5553396,2612453,0.0
1543827854.6278348,2616387,1.0
1543827875.505987,2618374,1.0
1543828165.1025352,2648291,0.0
1543828192.1304224,2650948,3.0
1543828234.9607334,2655273,1.0
1543828282.5732708,2660363,4.0
1543828337.508307,2665623,1.0
1543828349.7407577,2666878,1.0
1543828421.8695939,2674049,2.0
1543828449.1601624,2676765,0.0
1543828479.8134546,2679614,1.0
1543828528.465134,2684499,1.0
1543828725.4080477,2704259,1.0
1543828795.8390229,2711424,3.0
1543828819.9553432,2713840,1.0
1543828838.1373832,2715864,1.0
1543828856.4077384,2717502,1.0
1543828871.4685278,2718991,0.0
1543828874.482353,2719392,1.0
1543828886.634781,2720681,1.0
1543828895.8706846,2721586,3.0
1543828911.1559057,2722980,1.0
1543828938.6915104,2725763,0.0
1543828996.1281586,2731858,2.0
1543829051.2946804,2737051,0.0
1543829063.4359133,2738123,4.0
1543829267.2232535,2759076,1.0
1543829276.386543,2759764,1.0
1543829282.5246866,2760450,1.0
1543829330.7832212,2765440,0.0
1543829336.776975,2765775,2.0
1543829358.1071515,2767867,5.0
1543829367.3051758,2769090,1.0
1543829388.578996,2771472,2.0
1543829407.053217,2773208,2.0
1543829550.3125486,2787669,1.0
1543829630.0911086,2795629,1.0
1543829630.0912294,2795704,1.0
1543829666.9168365,2799449,0.0
1543829685.1727355,2801460,0.0
1543829730.9170957,2805994,1.0
1543829797.9615073,2812951,2.0
1543829801.0688646,2813364,2.0
1543829825.2549472,2815756,1.0
1543829877.0072224,2820934,1.0
1543829895.557278,2822741,1.0
1543829980.777135,2831561,1.0
1543830027.2690187,2836110,1.0
1543830049.3373153,2838013,1.0
1543830061.5132565,2839479,4.0
1543830086.229613,2842043,3.0
1543830129.1222801,2846206,1.0
1543830233.4747918,2856617,0.0
1543830239.6952813,2857102,0.0
1543830242.8678412,2857533,3.0
1543830351.8397617,2869022,2.0
1543830383.1268857,2872103,1.0
1543830478.1574204,2881472,0.0
1543830487.3886306,2882598,3.0
1543830503.025044,2884103,1.0
1543830549.1992083,2888654,6.0
1543830633.9588456,2897386,1.0
1543830822.7978568,2916767,2.0
1543830883.612016,2923241,2.0
1543831009.5259802,2935570,2.0
1543831183.7838774,2953608,0.0
1543831220.0911038,2957563,0.0
1543831237.9211705,2959845,1.0
1543831274.4924111,2963365,1.0
1543831308.9288347,2966796,3.0
1543831443.0795288,2980177,1.0
1543831467.6664197,2982525,1.0
1543831500.8931923,2985627,2.0
1543831547.1526248,2990494,1.0
1543831608.7102013,2996718,2.0
1543831614.6212926,2997443,1.0
1543831620.7385783,2998011,0.0
1543831654.2197158,3001361,2.0
1543831660.3585732,3002022,1.0
1543831709.1609485,3006828,0.0
1543831718.0932107,3007725,2.0
1543831834.0389414,3019276,1.0
1543831843.3488283,3020434,2.0
1543831873.512761,3023641,1.0
1543831904.1713467,3026735,2.0
1543831950.3526878,3031075,1.0
1543832002.0867136,3035980,0.0
1543832041.9594796,3039864,4.0
1543832069.5651398,3042658,1.0
1543832096.481167,3045426,1.0
1543832117.5757718,3047620,0.0
1543832126.6490288,3048506,1.0
1543832126.6491652,3048654,0.0
1543832178.7241635,3053740,0.0
1543832178.7243946,3053870,1.0
1543832214.9403062,3057047,6.0
1543832245.7724562,3060396,1.0
1543832288.4901018,3064841,0.0
1543832383.4860053,3074214,0.0
1543832389.720229,3074736,3.0
1543832389.7203953,3074809,1.0
1543832392.685886,3075173,0.0
1543832459.583803,3081814,1.0
1543832468.8316634,3082788,0.0
1543832478.1240442,3083591,1.0
1543832484.2089758,3084133,1.0
1543832560.6963854,3091804,2.0
1543832566.75934,3092117,1.0
1543832584.971254,3093836,0.0
1543832584.971414,3093941,0.0
1543832636.322388,3099100,0.0
1543832661.0041013,3101595,2.0
1543832712.1609745,3106612,1.0
1543832721.2833595,3107597,3.0
1543832733.542846,3108998,0.0
1543832742.6598916,3109616,2.0
1543832745.7079499,3109838,0.0
1543832767.342702,3111972,1.0
1543832874.2007089,3122582,1.0
1543832957.0062153,3130834,3.0
1543832963.080249,3131631,2.0
1543833069.5959156,3142705,4.0
1543833081.8010776,3143784,4.0
1543833094.2408447,3144945,1.0
1543833112.7254362,3147025,1.0
1543833131.085589,3148616,0.0
1543833143.220617,3149968,0.0
1543833182.3847191,3154195,0.0
1543833194.6456556,3155256,1.0
1543833219.31419,3157756,5.0
1543833254.9554021,3161615,3.0
1543833263.969103,3162400,1.0
1543833327.695649,3169057,4.0
1543833378.5526485,3174718,4.0
1543833399.7168276,3176952,2.0
1543833405.872798,3177702,1.0
1543833450.6199672,3182393,1.0
1543833517.0067763,3189366,6.0
1543833520.0326493,3189618,1.0
1543833558.8220766,3193934,0.0
1543833706.3752084,3209594,1.0
1543833709.4047334,3209880,1.0
1543833754.1177964,3214506,2.0
1543833754.1178405,3214529,0.0
1543833778.515822,3216816,2.0
1543833839.4666395,3223228,2.0
1543833929.5453248,3232606,4.0
1543833929.5454402,3232677,1.0
1543833968.4166703,3236869,1.0
1543833980.2744284,3238210,2.0
1543833998.35739,3240177,0.0
1543834010.300375,3241188,0.0
1543834043.7598448,3244669,1.0
1543834089.537333,3249180,3.0
1543834149.2716665,3255508,5.0
1543834185.470734,3259590,1.0
1543834212.7349281,3262542,1.0
1543834287.8735588,3270397,1.0
1543834454.1778262,3287541,2.0
1543834508.1272013,3293389,1.0
1543834544.916659,3297105,4.0
1543834617.6223204,3304893,3.0
1543834705.2962718,3314591,4.0
1543834708.260506,3314808,1.0
1543834783.582758,3322519,1.0
1543834799.0262403,3323998,1.0
1543834805.1715918,3324615,1.0
1543834817.591413,3325811,0.0
1543834817.5915234,3325857,0.0
1543834820.550703,3326144,0.0
1543834899.026921,3333668,1.0
1543834902.0162456,3333768,1.0
1543834981.3352284,3342315,1.0
1543834984.3517723,3342616,0.0
1543835011.3729663,3345648,2.0
1543835177.8206694,3362435,1.0
1543835186.887546,3363409,1.0
1543835268.153802,3372414,2.0
1543835274.2236657,3372916,0.0
1543835382.6251159,3384361,1.0
1543835403.6340742,3386677,2.0
1543835488.271272,3395447,4.0
1543835506.6125305,3397450,4.0
1543835545.712797,3401590,1.0
1543835551.7901707,3401910,1.0
1543835615.914441,3408554,2.0
1543835669.596774,3414064,2.0
1543835684.8765063,3415623,1.0
1543835699.982164,3417343,2.0
1543835715.145134,3418841,2.0
1543835730.0898764,3420149,1.0
1543835757.1209717,3422970,1.0
1543835778.1195438,3425238,1.0
1543835787.463426,3426107,1.0
1543836005.1852157,3447839,1.0
1543836054.1416821,3452630,1.0
1543836081.3729439,3455597,1.0
1543836102.5784988,3457651,1.0
1543836194.5231228,3466837,1.0
1543836231.1316893,3470741,2.0
1543836237.3782575,3471281,3.0
1543836246.6630397,3472478,1.0
1543836255.863994,3473301,3.0
1543836286.1271892,3476267,6.0
1543836354.1563241,3483285,1.0
1543836400.3652349,3487880,2.0
1543836523.345583,3500758,1.0
